date,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,52_week_high,Rel_to_high,SUV,3_month_high,Rel_to_3month_high,1_month_high,Rel_to_1month_high,Idio_vol
2020-05-31,V,39.077,0.099,23.781,34.193,34.313,35.115,35.115,13.791,25.798,0.205,0.523,0.699,0.669,0.699,0.644,0.833,0.232,0.365,0.347,0.188,0.425,0.233,0.359,1.712,0.706,0.23,0.587,0.304,0.339,0.304,0.031,0.028,0.4,0.0,0.194,0.234,1.019,0.103,0.383,0.404,1.155,0.884,0.337,0.933,14.025,0.445,0.52,0.368,1.081,27.168,33.486,1.046,1.411,1.411,51.691,7.331,0.329,6.038,2.189,0.476,0.685,4.025,0.0,0.048,0.15,-0.004,9.711,0.781,0.00615,VISA INC,11,1,7374,195.24001,10213513.0,0.005045,1687112.0,193.28,196.74001,194.5,0.004678,-0.001383,0.004812,42.0,0.0,0.0,41.0,329391763.75112003,0.005044888553736859,0.005045,0.13,0.5035000000000001,3.28,0.099,329391763.75112003,19.612758371603835,-0.09575763046199304,-0.016888,304900609.28,0.033497843851865196,1994086380.25513,0.01774273068707429,0.018022860110879065,1.3587152510733627,1.8461071334993508,-0.016888,-0.09873100000000001,-0.020683,0.11106400000000002,198.97,0.9812535055536011,0.15193679708799615,198.97,0.9812535055536011,198.97,0.9812535055536011,0.009058309373518045
2020-06-30,V,38.663,0.099,23.781,33.83,33.949,34.743,34.743,13.645,25.525,0.205,0.523,0.699,0.669,0.699,0.644,0.833,0.232,0.365,0.347,0.188,0.425,0.233,0.359,1.712,0.706,0.23,0.587,0.304,0.339,0.304,0.031,0.028,0.4,0.0,0.194,0.234,1.019,0.103,0.383,0.404,1.155,0.884,0.337,0.933,14.025,0.445,0.52,0.368,1.081,27.168,33.486,1.046,1.411,1.411,51.691,7.331,0.329,6.038,2.189,0.476,0.685,4.025,0.0,0.048,0.15,-0.004,9.608,0.773,0.00621,VISA INC,11,1,7374,193.17,9040104.0,0.009353,1687112.0,190.16,193.75,191.49001,0.014671,0.009754,0.01541,42.0,0.0,0.0,41.0,325899425.03999996,0.00935311944821815,0.009353,0.16,0.5436363636363637,2.9131818181818185,0.099,325899425.03999996,19.60209937958408,-0.10334451290235991,0.005045,329391763.75112003,0.027444839230499007,1746276889.6799998,0.018702300018233458,0.015617755461080355,1.3137391463110524,1.7259105445500926,0.005045,-0.107235,-0.033859,0.131391,198.97,0.9708498768658591,-0.03214060097500278,198.97,0.9708498768658591,198.97,0.9708498768658591,0.009058309373518045
2020-07-31,V,38.084,0.099,23.781,33.345,33.462,34.245,34.245,13.44,25.142,0.205,0.523,0.699,0.669,0.699,0.644,0.833,0.232,0.365,0.347,0.188,0.425,0.233,0.359,1.712,0.706,0.23,0.587,0.304,0.339,0.304,0.031,0.028,0.4,0.0,0.194,0.234,1.019,0.103,0.383,0.404,1.155,0.884,0.337,0.933,14.025,0.445,0.52,0.368,1.081,27.168,33.486,1.046,1.411,1.411,51.691,7.331,0.329,6.038,2.189,0.476,0.685,4.025,0.0,0.048,0.15,-0.004,9.464,0.762,0.0063,VISA INC,11,1,7374,190.39999,14186004.0,-0.01886,1686007.0,189.44,194.69,194.42,0.004524,-0.007106,0.00767,42.0,0.0,0.0,41.0,321015715.93993,-0.01886019787694526,-0.01886,0.13,0.4754545454545455,2.6895454545454545,0.099,321015715.93993,19.587000639210245,-0.07700962326555749,0.009353,325899425.03999996,0.04352877885028134,2701015019.73996,0.027334496134121263,0.015064425209482944,1.2552435181575563,1.5756362898765595,0.009353,-0.078436,-0.058791,0.10781000000000002,198.97,0.9569281298688245,0.7504063528493883,198.97,0.9569281298688245,198.97,0.9569281298688245,0.009058309373518045
2020-08-31,V,40.977,0.085,25.694,39.185,39.33,40.302,40.302,15.62,28.857,0.226,0.514,0.691,0.658,0.691,0.631,0.837,0.218,0.343,0.325,0.188,0.4,0.223,0.337,1.747,0.653,0.212,0.585,0.307,0.357,0.307,0.032,0.027,0.419,0.0,0.183,0.242,1.142,0.138,0.399,0.394,1.003,0.786,0.337,0.934,14.421,0.452,0.53,0.379,1.128,24.939,30.682,1.049,1.399,1.399,51.691,7.331,0.307,5.662,2.102,0.453,0.653,3.636,0.0,0.048,0.15,-0.009,10.225,1.505,0.005659999999999999,VISA INC,11,1,7374,211.99001,9326852.0,-0.017245,1686007.0,211.56,215.96001,215.53999,-0.00156,-0.007657,-0.002195,42.0,0.0,0.0,41.0,357416640.79007,-0.01724537493647138,-0.017245,0.1,0.5104761904761905,2.624285714285714,0.085,357416640.79007,19.69441272029419,-0.09266424910003035,-0.01886,321015715.93993,0.02905419123388116,1977199448.7485201,0.020583878635294796,0.014969019612361497,1.254264696960619,1.5731799300417135,-0.01886,-0.095364,-0.047137,0.10790300000000001,211.99001,1.0,-0.009877609760225205,211.99001,1.0,211.99001,1.0,0.009058309373518045
2020-09-30,V,38.653,0.085,25.694,36.963,37.1,38.017,38.017,14.734,27.22,0.226,0.514,0.691,0.658,0.691,0.631,0.837,0.218,0.343,0.325,0.188,0.4,0.223,0.337,1.747,0.653,0.212,0.585,0.307,0.357,0.307,0.032,0.027,0.419,0.0,0.183,0.242,1.142,0.138,0.399,0.394,1.003,0.786,0.337,0.934,14.421,0.452,0.53,0.379,1.128,24.939,30.682,1.049,1.399,1.399,51.691,7.331,0.307,5.662,2.102,0.453,0.653,3.636,0.0,0.048,0.15,-0.009,9.646,1.42,0.006,VISA INC,11,1,7374,199.97,9157591.0,0.002657,1686007.0,198.89,202.53999,200.85001,0.006881,0.001363,0.008254,42.0,0.0,0.0,41.0,337150819.79,0.0026574408343360556,0.002657,0.11,0.5447619047619048,2.684761904761905,0.085,337150819.79,19.6360409246709,-0.09799502320469233,-0.017245,357416640.79007,0.02562161341944553,1831243472.27,0.018184939296638017,0.01480957294055365,1.271993965686593,1.6179686487431058,-0.017245,-0.101172,-0.06257700000000001,0.09015500000000001,211.99001,0.9432991677296491,0.02906873414523873,211.99001,0.9432991677296491,211.99001,0.9432991677296491,0.009058309373518045
2020-10-31,V,35.124,0.085,25.694,33.588,33.712,34.546,34.546,13.389,24.735,0.226,0.514,0.691,0.658,0.691,0.631,0.837,0.218,0.343,0.325,0.188,0.4,0.223,0.337,1.747,0.653,0.212,0.585,0.307,0.357,0.307,0.032,0.027,0.419,0.0,0.183,0.242,1.142,0.138,0.399,0.394,1.003,0.786,0.337,0.934,14.421,0.452,0.53,0.379,1.128,24.939,30.682,1.049,1.399,1.399,51.691,7.331,0.307,5.662,2.102,0.453,0.653,3.636,0.0,0.048,0.15,-0.009,8.765,1.29,0.0066,VISA INC,11,1,7374,181.71001,10256303.0,-0.017093,1686007.0,179.23,184.22,182.66,-0.013112,-0.011517,-0.01213,42.0,0.0,0.0,41.0,306364348.83007,-0.017093038351273848,-0.017093,0.1,0.6376190476190476,2.6523809523809527,0.085,306364348.83007,19.5402856340677,-0.09362612643246426,0.002657,337150819.79,0.030420519239396506,1863672920.69303,0.027459072774797134,0.014765285475968355,1.2674118982573461,1.6063329198442895,0.002657,-0.096339,-0.07728900000000001,0.08852400000000002,211.99001,0.8571630804678013,0.19815914918558516,211.99001,0.8571630804678013,211.99001,0.8571630804678013,0.009058309373518045
2020-11-30,V,38.748,0.086,30.55,41.489,41.571,43.016,43.016,16.296,34.099,0.254,0.497,0.681,0.646,0.681,0.631,0.838,0.194,0.309,0.277,0.212,0.36,0.202,0.307,1.06,0.517,0.184,0.539,0.373,0.427,0.373,0.027,0.025,0.513,0.0,0.108,0.305,1.656,0.126,0.325,0.482,1.025,0.72,0.234,0.93,13.778,0.593,0.553,0.423,1.235,22.058,27.343,1.58,1.905,1.905,51.691,7.331,0.285,5.678,2.302,0.378,0.603,1.663,0.0,0.044,0.173,0.006,9.791,1.84,0.00609,VISA INC,11,1,7389,210.35001,7725515.0,-0.003081,1692384.0,206.60001,210.53999,209.53999,-0.005743,-0.009174,-0.004595,42.0,0.0,0.0,42.0,355992991.32384,-0.0030805213270141962,-0.003081,0.09,0.7042105263157895,2.4257894736842105,0.086,355992991.32384,19.690421601329923,-0.10979444107258018,-0.017093,306364348.83007,0.025216755897028615,1625062157.50515,0.018890444455098968,0.014283412768054822,1.2583877982349274,1.5835398507465483,-0.017093,-0.114191,-0.07300300000000001,0.064433,211.99001,0.9922637863925757,-0.30008744044742114,211.99001,0.9922637863925757,211.99001,0.9922637863925757,0.009058309373518045
2020-12-31,V,40.37,0.086,30.55,43.142,43.227,44.73,44.73,16.978,35.526,0.254,0.497,0.681,0.646,0.681,0.631,0.838,0.194,0.309,0.277,0.212,0.36,0.202,0.307,1.06,0.517,0.184,0.539,0.373,0.427,0.373,0.027,0.025,0.513,0.0,0.108,0.305,1.656,0.126,0.325,0.482,1.025,0.72,0.234,0.93,13.778,0.593,0.553,0.423,1.235,22.058,27.343,1.58,1.905,1.905,51.691,7.331,0.285,5.678,2.302,0.378,0.603,1.663,0.0,0.044,0.173,0.006,10.2,1.913,0.005849999999999999,VISA INC,11,1,7389,218.73,5922170.0,0.001694,1695677.0,216.2,219.82001,218.39999,0.003558,-0.001058,0.006439,42.0,0.0,0.0,42.0,370895430.21,0.001694449532881448,0.001694,0.09,0.7977272727272727,2.2304545454545455,0.086,370895430.21,19.73143072156968,-0.11286806461153542,-0.003081,355992991.32384,0.016635636499407132,1295356244.1,0.016604788390331023,0.014283016923955524,1.2568840435600315,1.5797574989558152,-0.003081,-0.117645,-0.064023,0.06769200000000002,218.73,1.0,-0.7965170440816987,218.73,1.0,218.73,1.0,0.009058309373518045
2021-01-31,V,35.676,0.086,30.55,38.116,38.192,39.519,39.519,15.004,31.396,0.254,0.497,0.681,0.646,0.681,0.631,0.838,0.194,0.309,0.277,0.212,0.36,0.202,0.307,1.06,0.517,0.184,0.539,0.373,0.427,0.373,0.027,0.025,0.513,0.0,0.108,0.305,1.656,0.126,0.325,0.482,1.025,0.72,0.234,0.93,13.778,0.593,0.553,0.423,1.235,22.058,27.343,1.58,1.905,1.905,51.691,7.331,0.285,5.678,2.302,0.378,0.603,1.663,0.0,0.044,0.173,0.006,9.014,1.69,0.00662,VISA INC,11,1,7389,193.25,21503035.0,-0.025073,1696114.0,192.81,203.05,197.82001,-0.017643,-0.012198,-0.019312,42.0,0.0,0.0,42.0,327774030.5,-0.025073151044294195,-0.025073,0.08,0.9500000000000001,2.1626315789473685,0.086,327774030.5,19.60783499752369,-0.07009807550787583,0.001694,370895430.21,0.05797600414711241,4155461513.75,0.05173546203203157,0.014828931611797538,0.9291443309800955,0.8633091877924493,0.001694,-0.071573,-0.038505,0.017810000000000006,218.73,0.8835093494262333,1.4757359202728826,218.73,0.8835093494262333,218.73,0.8835093494262333,0.009058309373518045
2021-02-28,V,39.369,0.084,29.737,42.309,42.393,43.882,43.882,16.772,35.745,0.26,0.499,0.685,0.649,0.685,0.632,0.851,0.192,0.307,0.278,0.212,0.356,0.197,0.303,1.319,0.524,0.189,0.57,0.341,0.387,0.341,0.029,0.026,0.469,0.0,0.13,0.271,1.434,0.12,0.351,0.443,0.999,0.684,0.234,0.93,14.639,0.514,0.539,0.394,1.167,20.815,25.765,1.338,1.677,1.677,51.691,7.331,0.275,6.697,3.005,0.393,0.597,2.153,0.0,0.044,0.173,0.008,9.157,2.173,0.00603,VISA INC,11,1,7389,212.39,11730004.0,-0.006363,1696114.0,210.74001,215.21001,214.05,-0.003846,-0.007921,-0.00475,42.0,0.0,0.0,42.0,360237652.46,-0.006362573099415236,-0.006363,0.04,1.1426315789473684,2.1631578947368424,0.084,360237652.46,19.702274517336313,-0.10214247729639125,-0.025073,327774030.5,0.03578686201010668,2491335549.56,0.02098837793222782,0.013943281276204979,0.9402843251227602,0.8841346120715645,-0.025073,-0.10636799999999999,-0.065472,0.03101700000000001,218.73,0.9710144927536232,0.32558889987877077,218.73,0.9710144927536232,218.73,0.9710144927536232,0.009058309373518045
2021-03-31,V,39.246,0.084,29.737,42.177,42.261,43.746,43.746,16.72,35.634,0.26,0.499,0.685,0.649,0.685,0.632,0.851,0.192,0.307,0.278,0.212,0.356,0.197,0.303,1.319,0.524,0.189,0.57,0.341,0.387,0.341,0.029,0.026,0.469,0.0,0.13,0.271,1.434,0.12,0.351,0.443,0.999,0.684,0.234,0.93,14.639,0.514,0.539,0.394,1.167,20.815,25.765,1.338,1.677,1.677,51.691,7.331,0.275,6.697,3.005,0.393,0.597,2.153,0.0,0.044,0.173,0.008,9.129,2.166,0.00605,VISA INC,11,1,7389,211.73,13179961.0,-0.000802,1696114.0,211.545,214.11,212.55,0.005605,0.009508,0.003623,42.0,0.0,0.0,42.0,359118217.21999997,-0.0008022180652298427,-0.000802,0.03,1.463913043478261,2.1317391304347826,0.084,359118217.21999997,19.699162188124003,-0.08321511742436916,-0.006363,360237652.46,0.03658685012517806,2790593142.5299997,0.01205201395496365,0.013835344052176844,0.9381224788246779,0.8800737852761583,-0.006363,-0.08585399999999999,-0.035938,-0.018340999999999996,218.73,0.9679970740181959,0.49301706573650955,218.73,0.9679970740181959,218.73,0.9679970740181959,0.009058309373518045
2021-04-30,V,43.183,0.084,29.737,46.526,46.619,48.256,48.256,18.396,39.208,0.26,0.499,0.685,0.649,0.685,0.632,0.851,0.192,0.307,0.278,0.212,0.356,0.197,0.303,1.319,0.524,0.189,0.57,0.341,0.387,0.341,0.029,0.026,0.469,0.0,0.13,0.271,1.434,0.12,0.351,0.443,0.999,0.684,0.234,0.93,14.639,0.514,0.539,0.394,1.167,20.815,25.765,1.338,1.677,1.677,51.691,7.331,0.275,6.697,3.005,0.393,0.597,2.153,0.0,0.044,0.173,0.008,10.044,2.39,0.0054800000000000005,VISA INC,11,1,7389,233.56,10260248.0,-0.013932,1691806.0,232.28999,235.92999,235.32001,-0.008008,-0.00826,-0.007195,42.0,0.0,0.0,42.0,395138209.36,-0.01393228067212704,-0.013932,0.02,1.471818181818182,1.9723809523809526,0.084,395138209.36,19.7947461587796,-0.068214383407175,-0.000802,359118217.21999997,0.028570669790651287,2396383522.88,0.015548247214909603,0.01381258723392315,0.9498166724260078,0.9021517112184141,-0.000802,-0.069768,-0.036142999999999995,-0.042133,233.56,1.0,-0.057652549417108664,233.56,1.0,233.56,1.0,0.009058309373518045
2021-05-31,V,41.169,0.088,31.998,44.832,45.01,46.963,46.963,18.008,32.207,0.264,0.499,0.681,0.644,0.681,0.626,0.867,0.186,0.295,0.263,0.212,0.343,0.188,0.296,1.07,0.498,0.182,0.567,0.356,0.383,0.356,0.027,0.025,0.495,0.0,0.124,0.274,1.506,0.07,0.323,0.473,1.044,0.857,0.234,0.946,15.131,0.542,0.539,0.396,1.171,20.599,25.263,1.531,1.9,1.9,51.691,7.331,0.267,6.517,3.0,0.374,0.581,1.704,0.0,0.044,0.173,-0.016,9.72,5.76,0.00563,VISA INC,11,1,7389,227.3,5782053.0,0.00194,1691806.0,227.14799,229.42999,227.59,0.001006,0.001001,0.000769,42.0,0.0,0.0,42.0,384547503.8,0.0019395221722648959,0.00194,0.02,1.466,1.9989999999999999,0.088,384547503.8,19.76757788622276,-0.08580811865891202,-0.013932,395138209.36,0.01463298882020322,1314260646.9,0.00999610187070349,0.013997255888490953,0.9496993443116881,0.9019288445860504,-0.013932,-0.08874499999999999,-0.044268999999999996,-0.0377,233.56,0.9731974653194041,-1.0882873833767936,233.56,0.9731974653194041,233.56,0.9731974653194041,0.009058309373518045
2021-06-30,V,42.35,0.088,31.998,46.118,46.301,48.31,48.31,18.525,33.13,0.264,0.499,0.681,0.644,0.681,0.626,0.867,0.186,0.295,0.263,0.212,0.343,0.188,0.296,1.07,0.498,0.182,0.567,0.356,0.383,0.356,0.027,0.025,0.495,0.0,0.124,0.274,1.506,0.07,0.323,0.473,1.044,0.857,0.234,0.946,15.131,0.542,0.539,0.396,1.171,20.599,25.263,1.531,1.9,1.9,51.691,7.331,0.267,6.517,3.0,0.374,0.581,1.704,0.0,0.044,0.173,-0.016,9.999,5.926,0.00547,VISA INC,11,1,7389,233.82001,7797146.0,-0.009027,1691806.0,233.82001,236.39999,235.11,0.00036,0.000284,0.001328,42.0,0.0,0.0,42.0,395578095.83806,-0.009027293918203005,-0.009027,0.04,1.3163636363636364,1.9259090909090908,0.088,395578095.83806,19.795858786710877,-0.09252222602906068,0.00194,384547503.8,0.020276158141583546,1823128755.69146,0.010973501765131241,0.013929313980160497,1.1357703176734018,1.28997421450794,0.00194,-0.09615799999999998,-0.051928,-0.026161999999999998,233.82001,1.0,-0.5137987231408767,233.82001,1.0,233.82001,1.0,0.009058309373518045
2021-07-31,V,44.517,0.088,31.998,48.598,48.79,50.907,50.907,19.473,34.826,0.264,0.499,0.681,0.644,0.681,0.626,0.867,0.186,0.295,0.263,0.212,0.343,0.188,0.296,1.07,0.498,0.182,0.567,0.356,0.383,0.356,0.027,0.025,0.495,0.0,0.124,0.274,1.506,0.07,0.323,0.473,1.044,0.857,0.234,0.946,15.131,0.542,0.539,0.396,1.171,20.599,25.263,1.531,1.9,1.9,51.691,7.331,0.267,6.517,3.0,0.374,0.581,1.704,0.0,0.044,0.173,-0.016,10.511,6.244,0.0052,VISA INC,11,1,7389,246.39,5804738.0,-0.006171,1687643.0,246.0,248.46001,247.21001,-0.005629,-0.005072,-0.005406,42.0,0.0,0.0,42.0,415818358.77,-0.0061713455953533725,-0.006171,0.05,1.099047619047619,1.926190476190476,0.088,415818358.77,19.84575908529948,-0.0834274699784906,-0.009027,395578095.83806,0.014674063253432307,1430229395.82,0.009950289003149157,0.013774723644567628,1.1436604213492436,1.3079591593607294,-0.009027,-0.086325,-0.058141,-0.046926999999999996,246.39,1.0,-1.3238857611800507,246.39,1.0,246.39,1.0,0.009058309373518045
2021-08-31,V,40.253,0.082,31.157,40.477,40.765,46.283,46.283,17.072,28.957,0.262,0.48,0.689,0.654,0.689,0.654,0.854,0.195,0.289,0.273,0.212,0.335,0.183,0.295,0.963,0.505,0.193,0.573,0.361,0.375,0.361,0.025,0.024,0.504,0.0,0.12,0.27,1.405,0.035,0.307,0.484,1.164,0.996,0.234,0.95,15.405,0.542,0.539,0.392,1.17,21.383,27.779,1.642,2.03,2.03,51.691,7.331,0.279,6.938,3.215,0.387,0.606,1.64,0.0,0.044,0.173,-0.031,9.454,6.199,0.00559,VISA INC,11,1,7389,229.10001,9405086.0,-0.009212,1687643.0,228.66,231.84,230.91,-0.001063,0.004912,-0.001349,42.0,0.0,0.0,42.0,386639028.17643,-0.009211564243393977,-0.009212,0.05,1.0659090909090911,1.9563636363636363,0.082,386639028.17643,19.77300207198778,-0.07309923537530028,-0.006171,415818358.77,0.02261825578798506,2154705296.65086,0.013811074918566806,0.01360631078609829,1.145505103046944,1.31218194110659,-0.006171,-0.075251,-0.047259,-0.065194,246.39,0.9298267380981371,-0.31437975750661973,246.39,0.9298267380981371,246.39,0.9298267380981371,0.009058309373518045
2021-09-30,V,39.137,0.082,31.157,39.355,39.635,45.0,45.0,16.599,28.155,0.262,0.48,0.689,0.654,0.689,0.654,0.854,0.195,0.289,0.273,0.212,0.335,0.183,0.295,0.963,0.505,0.193,0.573,0.361,0.375,0.361,0.025,0.024,0.504,0.0,0.12,0.27,1.405,0.035,0.307,0.484,1.164,0.996,0.234,0.95,15.405,0.542,0.539,0.392,1.17,21.383,27.779,1.642,2.03,2.03,51.691,7.331,0.279,6.938,3.215,0.387,0.606,1.64,0.0,0.044,0.173,-0.031,9.192,6.027,0.00575,VISA INC,11,1,7389,222.75,7134206.0,-0.017337,1687643.0,222.63,228.78551,227.58,-0.0095,-0.002315,-0.01191,42.0,0.0,0.0,42.0,375922478.25,-0.017337172107692478,-0.017337,0.04,1.1338095238095238,1.8552380952380954,0.082,375922478.25,19.744893505230188,-0.08407146733032644,-0.009212,386639028.17643,0.01845185167583377,1589144386.5,0.027272035912102324,0.011029287792533399,1.1486415262444136,1.319377355813096,-0.009212,-0.08711999999999999,-0.050718,-0.06300399999999999,246.39,0.9040545476683307,-0.892327766391078,246.39,0.9040545476683307,246.39,0.9040545476683307,0.009058309373518045
2021-10-31,V,37.208,0.082,31.157,37.415,37.681,42.782,42.782,15.781,26.767,0.262,0.48,0.689,0.654,0.689,0.654,0.854,0.195,0.289,0.273,0.212,0.335,0.183,0.295,0.963,0.505,0.193,0.573,0.361,0.375,0.361,0.025,0.024,0.504,0.0,0.12,0.27,1.405,0.035,0.307,0.484,1.164,0.996,0.234,0.95,15.405,0.542,0.539,0.392,1.17,21.383,27.779,1.642,2.03,2.03,51.691,7.331,0.279,6.938,3.215,0.387,0.606,1.64,0.0,0.044,0.173,-0.031,8.739,5.73,0.00604,VISA INC,11,1,7389,211.77,14329821.0,0.009198,1687643.0,208.53999,213.66499,209.21001,0.000973,-0.001533,0.001949,42.0,0.0,0.0,42.0,357392158.11,0.009197483797178885,0.009198,0.05,1.19,1.7705000000000002,0.082,357392158.11,19.69434421895476,-0.08429884037983293,-0.017337,375922478.25,0.03811908526116448,3034626193.17,0.024277307198034472,0.010985816612437384,1.1545969929350388,1.333094216094634,-0.017337,-0.087364,-0.047557,-0.11843699999999999,246.39,0.8594910507731646,0.9620185715511751,246.39,0.8594910507731646,246.39,0.8594910507731646,0.009058309373518045
2021-11-30,V,30.957,0.086,29.55,31.405,31.507,34.417,34.417,13.422,21.248,0.233,0.511,0.696,0.663,0.696,0.666,0.891,0.205,0.32,0.286,0.234,0.375,0.204,0.334,1.015,0.518,0.202,0.595,0.352,0.371,0.352,0.024,0.022,0.482,0.0,0.138,0.26,1.284,0.051,0.347,0.451,1.066,0.967,0.336,0.954,14.027,0.503,0.547,0.392,1.205,24.998,31.15,1.387,1.754,1.754,51.691,7.331,0.294,7.106,3.17,0.415,0.641,2.031,0.0,0.047,0.176,-0.036,7.962,3.767,0.00774,VISA INC,11,1,7389,193.77,16022982.0,-0.012838,1669731.0,192.56,197.66,195.27,-0.01913,-0.013911,-0.018961,42.0,0.0,0.0,42.0,323543775.87,-0.012838097347704691,-0.012838,0.05,1.0515,1.7235,0.086,323543775.87,19.594844982286688,-0.07302019633856582,0.009198,357392158.11,0.044833054213428945,3104773222.1400003,0.02613910101993744,0.010124440709049195,1.0961252060218898,1.2014904672765303,0.009198,-0.075085,-0.042536000000000004,-0.140281,246.39,0.7864361378302692,1.3788763239237802,246.39,0.7864361378302692,246.39,0.7864361378302692,0.009058309373518045
2021-12-31,V,34.574,0.086,29.55,35.123,35.237,38.492,38.492,14.99,23.731,0.233,0.511,0.696,0.663,0.696,0.666,0.891,0.205,0.32,0.286,0.234,0.375,0.204,0.334,1.015,0.518,0.202,0.595,0.352,0.371,0.352,0.024,0.022,0.482,0.0,0.138,0.26,1.284,0.051,0.347,0.451,1.066,0.967,0.336,0.954,14.027,0.503,0.547,0.392,1.205,24.998,31.15,1.387,1.754,1.754,51.691,7.331,0.294,7.106,3.17,0.415,0.641,2.031,0.0,0.047,0.176,-0.036,8.892,4.213,0.006919999999999999,VISA INC,11,1,7389,216.71001,4723347.0,-0.005324,1667416.0,215.49001,217.98,216.81,-0.002389,-0.00077,-0.002626,42.0,0.0,0.0,42.0,361345738.03416,-0.005324230045439915,-0.005324,0.06,0.785,1.8338095238095238,0.086,361345738.03416,19.705345781059325,-0.08646828578185684,-0.012838,323543775.87,0.014598788022730631,1023596575.6034701,0.011488637933683012,0.009869138220123107,1.0987401365283682,1.2072298876183771,-0.012838,-0.089617,-0.053257,-0.146224,246.39,0.8795406063557775,-1.8112367867791443,246.39,0.8795406063557775,246.39,0.8795406063557775,0.009058309373518045
2022-01-31,V,35.889,0.086,29.55,36.656,36.776,40.172,40.172,15.56,24.633,0.233,0.511,0.696,0.663,0.696,0.666,0.891,0.205,0.32,0.286,0.234,0.375,0.204,0.334,1.015,0.518,0.202,0.595,0.352,0.371,0.352,0.024,0.022,0.482,0.0,0.138,0.26,1.284,0.051,0.347,0.451,1.066,0.967,0.336,0.954,14.027,0.503,0.547,0.392,1.205,24.998,31.15,1.387,1.754,1.754,51.691,7.331,0.294,7.106,3.17,0.415,0.641,2.031,0.0,0.047,0.176,-0.036,9.23,4.396,0.0066300000000000005,VISA INC,11,1,7389,226.17,12380639.0,-0.008026,1658424.0,222.05,226.38,225.55,0.022431,0.030493,0.018886,42.0,0.0,0.0,42.0,375085756.08,-0.00802631578947377,-0.008026,0.15,0.7835,1.8210000000000002,0.086,375085756.08,19.74266524067074,-0.06796296402536206,-0.005324,361345738.03416,0.03426258482348445,2800129122.6299996,0.019311821243003294,0.009480914762105802,0.9628900876659425,0.9271573209253264,-0.005324,-0.06986799999999999,-0.034355,-0.152474,246.39,0.9179349811274808,0.6629114113038196,246.39,0.9179349811274808,246.39,0.9179349811274808,0.009058309373518045
2022-02-28,V,34.891,0.086,27.595,32.548,32.745,35.781,35.781,14.068,22.477,0.226,0.516,0.701,0.67,0.701,0.676,0.896,0.219,0.328,0.307,0.234,0.382,0.212,0.349,1.045,0.568,0.218,0.596,0.349,0.368,0.349,0.026,0.024,0.479,0.0,0.134,0.258,1.181,0.052,0.342,0.449,1.171,1.045,0.336,0.955,15.476,0.499,0.544,0.389,1.195,26.722,33.397,1.4,1.777,1.777,51.691,7.331,0.311,7.026,2.923,0.444,0.683,2.149,0.0,0.047,0.176,-0.034,9.125,3.439,0.006939999999999999,VISA INC,11,1,7389,216.12,8409382.0,-0.014366,1658424.0,213.24001,218.64999,216.0,-0.000365,0.002819,-0.002443,42.0,0.0,0.0,42.0,358418594.88,-0.01436585032152149,-0.014366,0.33,0.49894736842105264,2.033684210526316,0.086,358418594.88,19.697212120754887,-0.06952286728060086,-0.008026,375085756.08,0.022419891621281426,1817435637.8400002,0.02505258283359184,0.008746216863216976,0.968671306218892,0.9383240994918144,-0.008026,-0.071531,-0.037204,-0.16494999999999999,246.39,0.8771459880676976,-0.3219333461271851,246.39,0.8771459880676976,246.39,0.8771459880676976,0.009058309373518045
